관리기관명,소재지도로명주소,소재지지번주소,설치목적구분,카메라대수,카메라화소수,촬영방면정보,보관일수,설치연월,관리기관전화번호,위도,경도,데이터기준일자
경기도 고양시,경기도 고양시 일산서구 강성로124,경기도 고양시 일산서구 주엽동 78,생활방범,5,200,360도전방면,30,,031-8075-2578,37.6729080567,126.7630451056,2018-01-01
경기도 고양시,경기도 고양시 일산서구 강선로123 문화초등학교,경기도 고양시 일산서구 주엽동 37,생활방범,5,200,360도전방면,30,,031-8075-2578,37.6746288523,126.7674943103,2018-01-01
경기도 고양시,경기도 고양시 일산서구 강선로29 주엽초등학교,경기도 고양시 일산서구 주엽동 100,생활방범,4,200,360도전방면,30,,031-8075-2578,37.6670761012,126.7617151178,2018-01-01
경기도 고양시,경기도 고양시 일산서구 일산동 954-95,경기도 고양시 일산서구 일산동 954-95,생활방범,4,200,360도전방면,30,,031-8075-2578,37.6844347533,126.7647085043,2018-01-01
경기도 고양시,경기도 고양시 일산동구 마두동756,경기도 고양시 일산동구 마두동756,생활방범,5,200,360도전방면,30,,031-8075-2578,37.6553832681,126.7857887485,2018-01-01
경기도 고양시,경기도 고양시 일산동구 마두동 790,경기도 고양시 일산동구 마두동 790,생활방범,4,200,360도전방면,30,,031-8075-2578,37.6529072007,126.7817957871,2018-01-01
경기도 고양시,경기도 고양시 일산동구 마두동 780,경기도 고양시 일산동구 마두동 780,생활방범,4,200,360도전방면,30,,031-8075-2578,37.6548517000,126.7857902961,2018-01-01
경기도 고양시,경기도 고양시 일산동구 장항로225번길72 장항1동주민센터,경기도 고양시 일산동구 장항동 578-2,생활방범,5,200,360도전방면,30,,031-8075-2578,37.6415515489,126.7706238766,2018-01-01
경기도 고양시,경기도 고양시 일산동구 중앙로1261번길55,경기도 고양시 일산동구 장항동 861,생활방범,4,41,360도전방면,30,,031-8075-2578,37.6574900711,126.7708235546,2018-01-01
경기도 고양시,경기도 고양시 덕양구 호국로812번길40 신성빌라 40동,경기도 고양시 덕양구 성사동 506-40GPS,생활방범,3,200,360도전방면,30,,031-8075-2578,37.6568848449,126.8398179050,2018-01-01
경기도 고양시,경기도 고양시 덕양구 호국로716번길13-17,경기도 고양시 덕양구 성사동 736GPS,생활방범,4,200,360도전방면,30,,031-8075-2578,37.6517666613,126.8329507178,2018-01-01
경기도 고양시,경기도 고양시 덕양구 성사동 729,경기도 고양시 덕양구 성사동 729,생활방범,5,200,360도전방면,30,,031-8075-2578,37.6520511124,126.8365649152,2018-01-01
경기도 고양시,경기도 고양시 덕양구 성사동 728,경기도 고양시 덕양구 성사동 728,생활방범,5,200,360도전방면,30,,031-8075-2578,37.6533527688,126.8332304035,2018-01-01
경기도 고양시,경기도 고양시 일산서구 일중로79번길12-2,경기도 고양시 일산서구 일산동 587-23,생활방범,3,200,360도전방면,30,,031-8075-2578,37.6864901595,126.7744291038,2018-01-01
경기도 고양시,경기도 고양시 일산서구 일산동 637-59,경기도 고양시 일산서구 일산동 637-59,생활방범,5,200,360도전방면,30,,031-8075-2578,37.6851798230,126.7724038299,2018-01-01
경기도 고양시,경기도 고양시 일산서구 후곡로52 신촌초등학교,경기도 고양시 일산서구 일산동 1068,생활방범,4,41,360도전방면,30,,031-8075-2578,37.6812385248,126.7657956652,2018-01-01
경기도 고양시,경기도 고양시 일산서구 일산로555,경기도 고양시 일산서구 일산동 1062-1GPS,생활방범,3,200,360도전방면,30,,031-8075-2578,37.6779327154,126.7661575926,2018-01-01
경기도 고양시,경기도 고양시 일산서구 강선로183 고양신일초등학교,경기도 고양시 일산서구 일산동 1075,생활방범,3,200,360도전방면,30,,031-8075-2578,37.6791578441,126.7705973783,2018-01-01
경기도 고양시,경기도 고양시 일산동구 일산로355 경기도 고양시립마두도서관,경기도 고양시 일산동구 마두동 1112GPS,생활방범,3,200,360도전방면,30,,031-8075-2578,37.6672410147,126.7814925924,2018-01-01
경기도 고양시,경기도 고양시 일산동구 마두동 958,경기도 고양시 일산동구 마두동 958,생활방범,5,200,360도전방면,30,,031-8075-2578,37.6598203558,126.7832599081,2018-01-01
경기도 고양시,경기도 고양시 덕양구 충장로103번길60 무궁화아파트 2동,경기도 고양시 덕양구 행신동 634-85GPS,생활방범,5,200,360도전방면,30,,031-8075-2578,37.6221925273,126.8300163306,2018-01-01
경기도 고양시,경기도 고양시  일산동구 백석동 1237,경기도 고양시  일산동구 백석동 1237,생활방범,2,200,360도전방면,30,,031-8075-2578,37.6423587337,126.7926815021,2018-01-01
경기도 고양시,경기도 고양시 덕양구 대자동 19-4,경기도 고양시 덕양구 대자동 19-4,생활방범,5,200,360도전방면,30,,031-8075-2578,37.6942430832,126.8993411844,2018-01-01
경기도 고양시,경기도 고양시 덕양구 토당동 248-9,경기도 고양시 덕양구 토당동 248-9,생활방범,5,200,360도전방면,30,,031-8075-2578,37.6271027003,126.8180425766,2018-01-01
경기도 고양시,경기도 고양시 덕양구 행신동 1068,경기도 고양시 덕양구 행신동 1068,생활방범,5,200,360도전방면,30,,031-8075-2578,37.6209427861,126.8515973157,2018-01-01
경기도 고양시,경기도 고양시 덕양구 대자동 142-2,경기도 고양시 덕양구 대자동 142-2,생활방범,5,200,360도전방면,30,,031-8075-2578,37.6821287269,126.8933610774,2018-01-01
경기도 고양시,경기도 고양시 덕양구 고양동 62-2,경기도 고양시 덕양구 고양동 62-2,생활방범,6,200,360도전방면,30,,031-8075-2578,37.7044872392,126.8995877507,2018-01-01
경기도 고양시,경기도 고양시 일산동구 중앙로1275번길38-31 라페스타A,경기도 고양시 일산동구 장항동 766GPS,생활방범,4,200,360도전방면,30,,031-8075-2578,37.6606585024,126.7693177233,2018-01-01
경기도 고양시,경기도 고양시 일산동구 장항동 873,경기도 고양시 일산동구 장항동 873,생활방범,4,200,360도전방면,30,,031-8075-2578,37.6507129468,126.7744934157,2018-01-01
경기도 고양시,경기도 고양시 일산동구 장항동 1518,경기도 고양시 일산동구 장항동 1518,생활방범,4,200,360도전방면,30,,031-8075-2578,37.6581320489,126.7674330742,2018-01-01
경기도 고양시,경기도 고양시 일산동구 호수로595 고양꽃전시관,경기도 고양시 일산동구 장항동 906,생활방범,2,200,360도전방면,30,,031-8075-2578,37.6577996966,126.7634563581,2018-01-01
경기도 고양시,경기도 고양시 덕양구 주교동 296,경기도 고양시 덕양구 주교동 296,생활방범,4,200,360도전방면,30,,031-8075-2578,37.6627980684,126.8292082069,2018-01-01
경기도 고양시,경기도 고양시 덕양구 대주로463,경기도 고양시 덕양구 주교동 1069-4,생활방범,2,200,360도전방면,30,,031-8075-2578,37.6562463226,126.8220726984,2018-01-01
경기도 고양시,경기도 고양시 덕양구 원당로59번길74 미도3차아파트,경기도 고양시 덕양구 주교동 591-5,생활방범,4,200,360도전방면,30,,031-8075-2578,37.6603500354,126.8309818680,2018-01-01
경기도 고양시,경기도 고양시 일산서구 주엽로214 오마초등학교,경기도 고양시 일산서구 주엽동 33,교통단속,5,130,,30,,031-8075-2578,37.6767093398,126.7626587974,2018-01-01
경기도 고양시,,경기도 고양시 일산서구 주엽동 123,교통단속,5,130,,30,,031-8075-2578,37.6684347604,126.7564856180,2018-01-01
경기도 고양시,,경기도 고양시 일산서구 주엽동 169,교통단속,5,130,,30,,031-8075-2578,37.6667438803,126.7622715599,2018-01-01
경기도 고양시,경기도 고양시 일산서구 주화로 84,경기도 고양시 일산서구 주엽2동 114,교통단속,1,52,,30,,031-8075-2578,37.6702416029,126.7588485665,2018-01-01
경기도 고양시,경기도 고양시 일산서구 중앙로1371 강선마을13단지아파트 1302동,경기도 고양시 일산서구 주엽동 81,교통단속,1,52,,30,,031-8075-2578,37.6666253161,126.7660121649,2018-01-01
경기도 고양시,,경기도 고양시 일산서구 주엽동 166-12,교통단속,1,52,,30,,031-8075-2578,37.6695183262,126.7620132453,2018-01-01
경기도 고양시,경기도 고양시 일산서구 현중로47 상탄초등학교,경기도 고양시 일산서구 탄현동 1483,교통단속,5,130,,30,,031-8075-2578,37.6947638619,126.7667390375,2018-01-01
경기도 고양시,경기도 고양시 덕양구 중앙로62번길32,경기도 고양시 덕양구 덕은동 12,생활방범,5,200,360도전방면,30,,031-8075-2578,37.5962250503,126.8791177891,2018-01-01
경기도 고양시,경기도 고양시 덕양구 현천동 312-1GPS,경기도 고양시 덕양구 현천동 312-1GPS,생활방범,5,41,360도전방면,30,,031-8075-2578,37.5896168856,126.8596543125,2018-01-01
경기도 고양시,경기도 고양시 덕양구 대덕로86번길76-3,경기도 고양시 덕양구 현천동 162-1,생활방범,5,200,360도전방면,30,,031-8075-2578,37.5941679741,126.8682850592,2018-01-01
경기도 고양시,경기도 고양시 덕양구 대덕산로30,경기도 고양시 덕양구 덕은동 422-1,생활방범,5,200,360도전방면,30,,031-8075-2578,37.5810584511,126.8603726138,2018-01-01
경기도 고양시,경기도 고양시 덕양구 현천동 185-10,경기도 고양시 덕양구 현천동 185-10,생활방범,5,200,360도전방면,30,,031-8075-2578,37.5954167520,126.8651802489,2018-01-01
경기도 고양시,경기도 고양시 덕양구 덕은동 120-10,경기도 고양시 덕양구 덕은동 120-10,생활방범,4,200,360도전방면,30,,031-8075-2578,37.5898080859,126.8772262580,2018-01-01
경기도 고양시,경기도 고양시 덕양구 원당동 372-2,경기도 고양시 덕양구 원당동 372-2,생활방범,1,200,360도전방면,30,,031-8075-2578,37.6739616510,126.8491206955,2018-01-01
경기도 고양시,경기도 고양시 덕양구 용두동 438-5,경기도 고양시 덕양구 용두동 438-5,생활방범,1,200,360도전방면,30,,031-8075-2578,37.6304653005,126.8821990332,2018-01-01
경기도 고양시,경기도 고양시 덕양구 고양동 955,경기도 고양시 덕양구 고양동 955,생활방범,5,200,360도전방면,30,,031-8075-2578,37.7169577890,126.9010335170,2018-01-01
경기도 고양시,경기도 고양시 덕양구 무원로 47,경기도 고양시 덕양구 행신동 696,교통단속,5,130,,30,,031-8075-2578,37.6172756381,126.8316813869,2018-01-01
경기도 고양시,경기도 고양시 덕양구 화신로 148,경기도 고양시 덕양구 행신동 924,교통단속,3,130,,30,,031-8075-2578,37.6248853731,126.8420061076,2018-01-01
경기도 고양시,경기도 고양시 일산동구 동국로 32,경기도 고양시 일산동구 식사동 814-11,교통단속,5,130,,30,,031-8075-2578,37.6776560747,126.8068989384,2018-01-01
경기도 고양시,경기도 고양시 일산동구 하늘마을로 144,경기도 고양시 일산동구 중산동 모당초등학교 정문,교통단속,5,130,,30,,031-8075-2578,37.6793488276,126.7808784846,2018-01-01
경기도 고양시,,경기도 고양시 일산동구 중산동 1805,교통단속,4,130,,30,,031-8075-2578,37.6751307085,126.7848470738,2018-01-01
경기도 고양시,,경기도 고양시 일산동구 중산동 1814,교통단속,5,130,,30,,031-8075-2578,37.6744602965,126.7877395122,2018-01-01
경기도 고양시,,경기도 고양시 일산동구 중산동 1662,교통단속,4,130,,30,,031-8075-2578,37.6844074493,126.7783466581,2018-01-01
경기도 고양시,경기도 고양시 일산동구 대산로11번길37 저동초등학교,경기도 고양시 일산동구 정발산동 688,교통단속,5,130,,30,,031-8075-2578,37.6678486198,126.7741235603,2018-01-01
경기도 고양시,,경기도 고양시 일산동구 정발산동학원가1,교통단속,1,52,,30,,031-8075-2578,37.6731731834,126.7787432330,2018-01-01
경기도 고양시,,경기도 고양시 일산동구 풍동 1330,교통단속,1,52,,30,,031-8075-2578,37.6660712726,126.7972615602,2018-01-01
경기도 고양시,경기도 고양시 일산동구 호수로336 브라운스톤,경기도 고양시 일산동구 백석동 1330,교통단속,5,130,,30,,031-8075-2578,37.6374395266,126.7877330060,2018-01-01
경기도 고양시,경기도 고양시 덕양구 화정동 985,경기도 고양시 덕양구 화정동 985,생활방범,4,200,360도전방면,30,,031-8075-2578,37.6313041524,126.8319324275,2018-01-01
경기도 고양시,경기도 고양시 덕양구 화정동 989,경기도 고양시 덕양구 화정동 989,생활방범,5,200,360도전방면,30,,031-8075-2578,37.6330491011,126.8361767747,2018-01-01
경기도 고양시,경기도 고양시 덕양구 성신로55 시립백양어린이집,경기도 고양시 덕양구 화정동 1131,생활방범,5,200,360도전방면,30,,031-8075-2578,37.6278040311,126.8351802871,2018-01-01
경기도 고양시,경기도 고양시 덕양구 화정동 1114,경기도 고양시 덕양구 화정동 1114,생활방범,5,200,360도전방면,30,,031-8075-2578,37.6321920414,126.8353743452,2018-01-01
경기도 고양시,경기도 고양시 덕양구 지도로80번길15,경기도 고양시 덕양구 토당동 854-2,생활방범,5,200,360도전방면,30,,031-8075-2578,37.6244377332,126.8251515867,2018-01-01
경기도 고양시,경기도 고양시 덕양구 동산동 170-3,경기도 고양시 덕양구 동산동 170-3,생활방범,4,200,360도전방면,30,,031-8075-2578,37.6441036281,126.8888620280,2018-01-01
경기도 고양시,경기도 고양시 덕양구 삼송동 190-5,경기도 고양시 덕양구 삼송동 190-5,생활방범,4,200,360도전방면,30,,031-8075-2578,37.6455758929,126.8834776346,2018-01-01
경기도 고양시,경기도 고양시 덕양구 동산동 38-1,경기도 고양시 덕양구 동산동 38-1,생활방범,5,200,360도전방면,30,,031-8075-2578,37.6473037124,126.9004715038,2018-01-01
경기도 고양시,경기도 고양시 덕양구 토당동 862-3,경기도 고양시 덕양구 토당동 862-3,생활방범,4,200,360도전방면,30,,031-8075-2578,37.6190831413,126.8232954119,2018-01-01
경기도 고양시,경기도 고양시 덕양구 행주로17번길70,경기도 고양시 덕양구 행주내동 175,생활방범,4,200,360도전방면,30,,031-8075-2578,37.6029397710,126.8246818230,2018-01-01
경기도 고양시,경기도 고양시 덕양구 행당로11번길25-6 장미8차아파트 801동,경기도 고양시 덕양구 토당동 873,생활방범,4,200,360도전방면,30,,031-8075-2578,37.6213308839,126.8261557713,2018-01-01
경기도 고양시,경기도 고양시 덕양구 토당동 120-15,경기도 고양시 덕양구 토당동 120-15,생활방범,5,200,360도전방면,30,,031-8075-2578,37.6290197656,126.8225691510,2018-01-01
경기도 고양시,경기도 고양시 덕양구 토당동 53-2,경기도 고양시 덕양구 토당동 53-2,생활방범,5,200,360도전방면,30,,031-8075-2578,37.6243584990,126.8204621499,2018-01-01
경기도 고양시,경기도 고양시 일산서구 주엽로118 한수초등학교,경기도 고양시 일산서구 주엽동 116,생활방범,5,200,360도전방면,30,,031-8075-2578,37.6689590657,126.7573226273,2018-01-01
경기도 고양시,경기도 고양시 일산서구 대화동 2179-11GPS,경기도 고양시 일산서구 대화동 2179-11GPS,생활방범,4,200,360도전방면,30,,031-8075-2578,37.6764916154,126.7532623647,2018-01-01
경기도 고양시,경기도 고양시 일산서구 대화동 2024-7GPS,경기도 고양시 일산서구 대화동 2024-7GPS,생활방범,5,41,360도전방면,30,,031-8075-2578,37.6832941536,126.7576834952,2018-01-01
경기도 고양시,경기도 고양시 일산서구 호수로838번길46,경기도 고양시 일산서구 대화동 2280,생활방범,5,41,360도전방면,30,,031-8075-2578,37.6714593547,126.7509669346,2018-01-01
경기도 고양시,경기도 고양시 일산서구 강성로214번길41-10 경로당,경기도 고양시 일산서구 대화동 2166,생활방범,5,41,360도전방면,30,,031-8075-2578,37.6769343306,126.7538503313,2018-01-01
경기도 고양시,경기도 고양시 일산서구 대화동 2235,경기도 고양시 일산서구 대화동 2235,생활방범,5,41,360도전방면,30,,031-8075-2578,37.6735478782,126.7459951196,2018-01-01
경기도 고양시,경기도 고양시 일산서구 성저로50번길23,경기도 고양시 일산서구 대화동 2065,생활방범,5,200,360도전방면,30,,031-8075-2578,37.6841782633,126.7539394821,2018-01-01
경기도 고양시,경기도 고양시 일산서구 일산로635번길24-24,경기도 고양시 일산서구 대화동 2108,생활방범,5,200,360도전방면,30,,031-8075-2578,37.6812377517,126.7566246583,2018-01-01
경기도 고양시,,경기도 고양시 덕양구 내곡동 298-7,차량방범,3,140,,30,,031-8075-2578,37.6332732449,126.8008752661,2018-01-01
경기도 고양시,,경기도 고양시 덕양구 내유동 680-2,차량방범,2,140,,30,,031-8075-2578,37.7263705604,126.8423426557,2018-01-01
경기도 고양시,,경기도 고양시 덕양구 벽제동 13-8,차량방범,3,140,,30,,031-8075-2578,37.7176848720,126.9206651810,2018-01-01
경기도 고양시,경기도 고양시 덕양구 오금동 291-2,경기도 고양시 덕양구 오금동 291-2,생활방범,4,200,360도전방면,30,,031-8075-2578,37.6605765425,126.9022779038,2018-01-01
경기도 고양시,경기도 고양시 덕양구 오금동 산 82-2,경기도 고양시 덕양구 오금동 산 82-2,생활방범,5,200,360도전방면,30,,031-8075-2578,37.6606284898,126.9107210053,2018-01-01
경기도 고양시,경기도 고양시 덕양구 오금동 113-2,경기도 고양시 덕양구 오금동 113-2,생활방범,4,200,360도전방면,30,,031-8075-2578,37.6616296008,126.9120570934,2018-01-01
경기도 고양시,경기도 고양시 덕양구 오금동 307-4,경기도 고양시 덕양구 오금동 307-4,생활방범,5,200,360도전방면,30,,031-8075-2578,37.6587120798,126.9029150579,2018-01-01
경기도 고양시,경기도 고양시 덕양구 오금동 152,경기도 고양시 덕양구 오금동 152,생활방범,5,200,360도전방면,30,,031-8075-2578,37.6588227308,126.9059521111,2018-01-01
경기도 고양시,경기도 고양시 덕양구 화수로25 화수초등학교,경기도 고양시 덕양구 화정동 860,생활방범,5,200,360도전방면,30,,031-8075-2578,37.6450179656,126.8326488325,2018-01-01
경기도 고양시,경기도 고양시 덕양구 은빛로77번길9,경기도 고양시 덕양구 화정동 877-10,생활방범,5,200,360도전방면,30,,031-8075-2578,37.6378244904,126.8363473801,2018-01-01
경기도 고양시,경기도 고양시 덕양구 화신로333 화정초등학교,경기도 고양시 덕양구 화정동 942,생활방범,5,200,360도전방면,30,,031-8075-2578,37.6335748869,126.8260134892,2018-01-01
경기도 고양시,경기도 고양시 덕양구 화신로272번길29 현대프라자,경기도 고양시 덕양구 화정동 983-1,생활방범,5,200,360도전방면,30,,031-8075-2578,37.6323031422,126.8311824380,2018-01-01
경기도 고양시,경기도 고양시 덕양구 화정동 1128,경기도 고양시 덕양구 화정동 1128,생활방범,5,200,360도전방면,30,,031-8075-2578,37.6289927951,126.8348151104,2018-01-01
경기도 고양시,경기도 고양시 덕양구 화정동 1136,경기도 고양시 덕양구 화정동 1136,생활방범,5,200,360도전방면,30,,031-8075-2578,37.6260545991,126.8340967433,2018-01-01
경기도 고양시,경기도 고양시 일산서구 일산로738 장성초등학교,경기도 고양시 일산서구 대화동 2210,생활방범,5,200,360도전방면,30,,031-8075-2578,37.6777098898,126.7499595973,2018-01-01
경기도 고양시,경기도 고양시 일산서구 대화동 2113,경기도 고양시 일산서구 대화동 2113,생활방범,5,200,360도전방면,30,,031-8075-2578,37.6800197052,126.7557898174,2018-01-01
경기도 고양시,경기도 고양시 일산서구 대화동 2314,경기도 고양시 일산서구 대화동 2314,생활방범,4,200,360도전방면,30,,031-8075-2578,37.6703209860,126.7372106212,2018-01-01
경기도 고양시,경기도 고양시 일산동구 풍동 433-3,경기도 고양시 일산동구 풍동 433-3,생활방범,5,200,360도전방면,30,,031-8075-2578,37.6596004022,126.7961574464,2018-01-01
경기도 고양시,경기도 고양시 일산동구 백석동 1260-4,경기도 고양시 일산동구 백석동 1260-4,생활방범,4,200,360도전방면,30,,031-8075-2578,37.6452714879,126.7891267643,2018-01-01
경기도 고양시,경기도 고양시 일산동구 장항동 618-6,경기도 고양시 일산동구 장항동 618-6,생활방범,4,200,360도전방면,30,,031-8075-2578,37.6357971728,126.7767143067,2018-01-01
경기도 고양시,경기도 고양시 일산서구 일산동 551-21,경기도 고양시 일산서구 일산동 551-21,생활방범,5,200,360도전방면,30,,031-8075-2578,37.6849034411,126.7739011413,2018-01-01
경기도 고양시,경기도 고양시 일산서구 덕이동 219-54,경기도 고양시 일산서구 덕이동 219-54,생활방범,4,200,360도전방면,30,,031-8075-2578,37.6895470727,126.7577989596,2018-01-01
경기도 고양시,,경기도 고양시 덕양구 주교동 238,차량방범,2,192,,30,,031-8075-2578,37.6592176786,126.8268139743,2018-01-01
경기도 고양시,경기도 고양시 일산서구 고양대로672번길12,경기도 고양시 일산서구 일산동 627-28GPS,생활방범,4,200,360도전방면,30,,031-8075-2578,37.6835719120,126.7702661901,2018-01-01
경기도 고양시,경기도 고양시 일산서구 원일로87-2,경기도 고양시 일산서구 일산동 592-27,생활방범,4,200,360도전방면,30,,031-8075-2578,37.6860166263,126.7718457296,2018-01-01
경기도 고양시,경기도 고양시 일산서구 일산동 1400,경기도 고양시 일산서구 일산동 1400,생활방범,3,200,360도전방면,30,,031-8075-2578,37.6798192312,126.7679086806,2018-01-01
경기도 고양시,경기도 고양시 일산서구 일중로108,경기도 고양시 일산서구 일산동 1847,생활방범,5,200,360도전방면,30,,031-8075-2578,37.6890126418,126.7743193296,2018-01-01
경기도 고양시,경기도 고양시 일산서구 일산동 1400,경기도 고양시 일산서구 일산동 1400,생활방범,5,200,360도전방면,30,,031-8075-2578,37.6798192312,126.7679086806,2018-01-01
경기도 고양시,경기도 고양시 덕양구 성사동 242-5,경기도 고양시 덕양구 성사동 242-5,생활방범,5,200,360도전방면,30,,031-8075-2578,37.6448278680,126.8518434858,2018-01-01
경기도 고양시,경기도 고양시 덕양구 성사동 685-22,경기도 고양시 덕양구 성사동 685-22,생활방범,4,200,360도전방면,30,,031-8075-2578,37.6556310256,126.8387554062,2018-01-01
경기도 고양시,경기도 고양시 덕양구 도내동 417-2,경기도 고양시 덕양구 도내동 417-2,생활방범,4,200,360도전방면,30,,031-8075-2578,37.6293267660,126.8707025899,2018-01-01
경기도 고양시,경기도 고양시 덕양구 도내동 48-1,경기도 고양시 덕양구 도내동 48-1,생활방범,4,200,360도전방면,30,,031-8075-2578,37.6285804499,126.8720406445,2018-01-01
경기도 고양시,,경기도 고양시 덕양구 내곡동 188-12,차량방범,1,192,,30,,031-8075-2578,37.6360771683,126.7967664429,2018-01-01
경기도 고양시,,경기도 고양시 일산동구 설문동 891,차량방범,3,140,,30,,031-8075-2578,37.7284236631,126.8006511231,2018-01-01
경기도 고양시,,경기도 고양시 일산동구 장항동 525-10,차량방범,3,140,,30,,031-8075-2578,37.6456894093,126.7628267160,2018-01-01
경기도 고양시,,경기도 고양시 일산동구 백석동 503-171,차량방범,2,200,,30,,031-8075-2578,37.6321067682,126.7932881483,2018-01-01
경기도 고양시,,경기도 고양시 일산서구 덕이동 1495-1,차량방범,2,200,,30,,031-8075-2578,37.7033995888,126.7311846761,2018-01-01
경기도 고양시,,경기도 고양시 덕양구 강매동 121-1,차량방범,1,700,,30,,031-8075-2578,37.6084704546,126.8426190541,2018-01-01
경기도 고양시,경기도 고양시 덕양구 덕은로48,경기도 고양시 덕양구 덕은동 224-2,차량방범,2,700,,30,,031-8075-2578,37.5856177062,126.8764521026,2018-01-01
경기도 고양시,,경기도 고양시 일산서구 대화동 1948-14,차량방범,1,700,,30,,031-8075-2578,37.6560783700,126.7419869852,2018-01-01
경기도 고양시,,경기도 고양시 일산서구 구산동 1015-8,차량방범,2,700,,30,,031-8075-2578,37.6930998973,126.7079679712,2018-01-01
경기도 고양시,,경기도 고양시 덕양구 오금동 44-18 오금천3교,차량방범,2,140,,30,,031-8075-2578,37.6642093599,126.9045510666,2018-01-01
경기도 고양시,경기도 고양시 덕양구 호국로 789번길 6,경기도 고양시 덕양구 주교동 615-6,교통단속,1,52,,30,,031-8075-2578,37.6569065810,126.8360327883,2018-01-01
경기도 고양시,경기도 고양시 덕양구 원당로 59번길 9,경기도 고양시 덕양구 주교동 599,교통단속,1,41,,30,,031-8075-2578,37.6582187624,126.8337633035,2018-01-01
경기도 고양시,경기도 고양시 덕양구 토당동 855,경기도 고양시 덕양구 토당동 855,생활방범,5,41,360도전방면,30,,031-8075-2578,37.6203583856,126.8205965208,2018-01-01
경기도 고양시,경기도 고양시 덕양구 지도로124번길8-32,경기도 고양시 덕양구 토당동 843-8,생활방범,5,41,360도전방면,30,,031-8075-2578,37.6264992418,126.8240138860,2018-01-01
경기도 고양시,경기도 고양시 덕양구 능곡로45번길34 오복빌라 108동,경기도 고양시 덕양구 토당동 36-28,생활방범,5,200,360도전방면,30,,031-8075-2578,37.6242192389,126.8236568667,2018-01-01
경기도 고양시,경기도 고양시 덕양구 행주로15번길45-5,경기도 고양시 덕양구 행주내동 99,생활방범,4,200,360도전방면,30,,031-8075-2578,37.5997536389,126.8268975763,2018-01-01
경기도 고양시,경기도 고양시 덕양구 행주산성로174,경기도 고양시 덕양구 행주외동 198-10,생활방범,5,200,360도전방면,30,,031-8075-2578,37.6014198780,126.8148447893,2018-01-01
경기도 고양시,경기도 고양시 덕양구 토당동 896,경기도 고양시 덕양구 토당동 896,생활방범,5,200,360도전방면,30,,031-8075-2578,37.6273308501,126.8258130530,2018-01-01
경기도 고양시,경기도 고양시 덕양구 화정동 943,경기도 고양시 덕양구 화정동 943,생활방범,5,200,360도전방면,30,,031-8075-2578,37.6324658623,126.8254610050,2018-01-01
경기도 고양시,경기도 고양시 덕양구 원흥동 490-8,경기도 고양시 덕양구 원흥동 490-8,생활방범,5,200,360도전방면,30,,031-8075-2578,37.6501900189,126.8678440719,2018-01-01
경기도 고양시,경기도 고양시 덕양구 원흥동 689-5,경기도 고양시 덕양구 원흥동 689-5,생활방범,5,200,360도전방면,30,,031-8075-2578,37.6491895767,126.8756192062,2018-01-01
경기도 고양시,경기도 고양시 덕양구 원흥동 334,경기도 고양시 덕양구 원흥동 334,생활방범,4,200,360도전방면,30,,031-8075-2578,37.6370278884,126.8687629290,2018-01-01
경기도 고양시,경기도 고양시 덕양구 삼송동 386-2,경기도 고양시 덕양구 삼송동 386-2,생활방범,5,200,360도전방면,30,,031-8075-2578,37.6473519557,126.8759509435,2018-01-01
경기도 고양시,경기도 고양시 덕양구 원흥동 58-11,경기도 고양시 덕양구 원흥동 58-11,생활방범,4,200,360도전방면,30,,031-8075-2578,37.6501929120,126.8786770065,2018-01-01
경기도 고양시,경기도 고양시 덕양구 행주로83번길53,경기도 고양시 덕양구 행주내동 501-6,생활방범,5,41,360도전방면,30,,031-8075-2578,37.6062223048,126.8207329458,2018-01-01
경기도 고양시,경기도 고양시 덕양구 오금동 12,경기도 고양시 덕양구 오금동 12,생활방범,4,200,360도전방면,30,,031-8075-2578,37.6674387665,126.9215593687,2018-01-01
경기도 고양시,경기도 고양시 덕양구 오금동 432-3,경기도 고양시 덕양구 오금동 432-3,생활방범,5,200,360도전방면,30,,031-8075-2578,37.6640235369,126.9207470732,2018-01-01
경기도 고양시,경기도 고양시 덕양구 오금동 산 98-4,경기도 고양시 덕양구 오금동 산 98-4,생활방범,5,200,360도전방면,30,,031-8075-2578,37.6592961482,126.9010896757,2018-01-01
경기도 고양시,,경기도 고양시 덕양구 신원동 675,교통단속,5,200,,30,,031-8075-2578,37.6628801253,126.8891733179,2018-01-01
경기도 고양시,,경기도 고양시 덕양구 신원동 674,교통단속,5,200,,30,,031-8075-2578,37.6651843806,126.8868917076,2018-01-01
경기도 고양시,경기도 고양시 덕양구 마상로107번길18,경기도 고양시 덕양구 주교동 576,생활방범,5,200,360도전방면,30,,031-8075-2578,37.6613215653,126.8362042390,2018-01-01
경기도 고양시,경기도 고양시 덕양구 원당로125번길40-6 주교2경로당,경기도 고양시 덕양구 주교동 557-5,생활방범,5,200,360도전방면,30,,031-8075-2578,37.6636570247,126.8375930461,2018-01-01
경기도 고양시,경기도 고양시 덕양구 원당로59번길33 유원빌,경기도 고양시 덕양구 주교동 598GPS,생활방범,4,200,360도전방면,30,,031-8075-2578,37.6588299028,126.8327079637,2018-01-01
경기도 고양시,경기도 고양시 덕양구 원당로101번길30 장수빌라 가동,경기도 고양시 덕양구 주교동 571-8GPS,생활방범,5,200,360도전방면,30,,031-8075-2578,37.6618260254,126.8361464447,2018-01-01
