관리기관명,소재지도로명주소,소재지지번주소,설치목적구분,카메라대수,카메라화소수,촬영방면정보,보관일수,설치연월,관리기관전화번호,위도,경도,데이터기준일자
경기도 남양주시청,,경기도 남양주시 진건읍 사능리 191-1,생활방범,3,200,석화촌 입구,30,,031-590-4302,37.65061145,127.1918929,2020-01-28
경기도 남양주시청,,경기도 남양주시 화도읍 묵현리 390-26,생활방범,3,200,"천마산휴게소, 오일뱅크 앞",30,,031-590-4302,37.65425101,127.2750459,2020-01-28
경기도 남양주시청,,경기도 남양주시 화도읍 묵현리 615,생활방범,4,200,보람빌라트 주변상가,30,,031-590-4302,37.65663882,127.2749413,2020-01-28
경기도 남양주시청,,경기도 남양주시 화도읍 마석우리 470-12,생활방범,4,200,"대림아파트 입구, 대박부동산 앞",30,,031-590-4302,37.66180519,127.303078,2020-01-28
경기도 남양주시청,,경기도 남양주시 조안면 조안리 928,생활방범,4,200,조동3교,30,,031-590-4302,37.55176435,127.2868608,2020-01-28
경기도 남양주시청,,경기도 남양주시 다산동 740,생활방범,3,200,중앙근린공원과 연결된 다리 주변,30,,031-590-4302,37.59720359,127.1599274,2020-01-28
경기도 남양주시청,,경기도 남양주시 별내동 730-4,생활방범,3,200,"호양농원, 배 밭 인근",30,,031-590-4302,37.64850297,127.1041835,2020-01-28
경기도 남양주시청,경기도 남양주시 진건읍 사릉로용정2길 11-9,경기도 남양주시 진건읍 용정리 791-44번지 경신주택,생활방범,2,200,한신하이츠 7차,30,,031-590-4302,37.65763789,127.1810314,2020-01-28
경기도 남양주시청,,경기도 남양주시 일패동 558-5,생활방범,5,200,일패4동놀이터,30,,031-590-4302,37.62461186,127.1846114,2020-01-28
경기도 남양주시청,경기도 남양주시 미금로42번길 10,경기도 남양주시 다산동 4299-26번지,생활방범,3,200,선경비디오 앞,30,,031-590-4302,37.60908799,127.152591,2020-01-28
경기도 남양주시청,,경기도 남양주시 와부읍 덕소리 600-76,생활방범,3,200,덕소물놀이장,30,,031-590-4302,37.58572888,127.2100586,2020-01-28
경기도 남양주시청,,경기도 남양주시 호평동 647,생활방범,3,200,호평물놀이장,30,,031-590-4302,37.65517015,127.2461067,2020-01-28
경기도 남양주시청,,경기도 남양주시 진접읍 금곡리 1077,생활방범,4,200,진접중앙공원,30,,031-590-4302,37.71724426,127.193423,2020-01-28
경기도 남양주시청,,경기도 남양주시 진접읍 금곡리 985,생활방범,5,200,한빛공원,30,,031-590-4302,37.72205058,127.2017834,2020-01-28
경기도 남양주시청,,경기도 남양주시 화도읍 창현리 744,생활방범,3,200,창현 물놀이공원,30,,031-590-4302,37.64950551,127.3036631,2020-01-28
경기도 남양주시청,,경기도 남양주시 진건읍 사능리 147-1,생활방범,3,200,우리식당,30,,031-590-4302,37.64927337,127.1891473,2020-01-28
경기도 남양주시청,,경기도 남양주시 오남읍 오남리 884-19,생활방범,5,200,오남도서관,30,,031-590-4302,37.69765873,127.1981125,2020-01-28
경기도 남양주시청,,경기도 남양주시 별내면 청학리 411-2,생활방범,5,200,별내 주공4단지,30,,031-590-4302,37.70810501,127.1201978,2020-01-28
경기도 남양주시청,,경기도 남양주시 호평동 265,생활방범,3,200,호만브레인,30,,031-590-4302,37.66255196,127.2490548,2020-01-28
경기도 남양주시청,,경기도 남양주시 호평동 697,생활방범,4,200,호평2호 어린이공원,30,,031-590-4302,37.65613847,127.2483877,2020-01-28
경기도 남양주시청,,경기도 남양주시 평내동 585-4,생활방범,3,200,평내 물놀이공원,30,,031-590-4302,37.64694527,127.2367205,2020-01-28
경기도 남양주시청,경기도 남양주시 양정로 235,경기도 남양주시 이패동 398-2번지,생활방범,4,200,양정역 뒤편 주차장부근,30,,031-590-4302,37.60500925,127.1943708,2020-01-28
경기도 남양주시청,,경기도 남양주시 화도읍 묵현리 162-6,어린이보호,3,200,리틀올리브 어린이집,30,,031-590-4302,37.67008279,127.3004137,2020-01-28
경기도 남양주시청,,경기도 남양주시 화도읍 창현리 740,어린이보호,4,200,마석초교(후문),30,,031-590-4302,37.64972096,127.3039699,2020-01-28
경기도 남양주시청,,경기도 남양주시 진접읍 장현리 46-7,어린이보호,4,200,장승초교(진접도서관 앞),30,,031-590-4302,37.72912668,127.1941681,2020-01-28
경기도 남양주시청,,경기도 남양주시 진건읍 사능리 620-4,어린이보호,3,200,사능초교(주공1차 뒤),30,,031-590-4302,37.65442021,127.1818396,2020-01-28
경기도 남양주시청,,경기도 남양주시 진건읍 용정리 750-6,어린이보호,4,200,진건초교(한신2차 앞 삼거리),30,,031-590-4302,37.65816292,127.1793894,2020-01-28
경기도 남양주시청,경기도 남양주시 퇴계원읍 퇴계원로 49-8,경기도 남양주시 퇴계원읍 퇴계원리 283-1번지,어린이보호,3,200,퇴계원초교(후문),30,,031-590-4302,37.65233028,127.1414252,2020-01-28
경기도 남양주시청,경기도 남양주시 진접읍 금강로1633번길 30,경기도 남양주시 진접읍 장현리 123-1번지,어린이보호,1,200,삼성유치원,30,,031-590-4302,37.73610393,127.191781,2020-01-28
경기도 남양주시청,경기도 남양주시 와부읍 덕소로116번길 52,경기도 남양주시 와부읍 덕소리 600-3번지,어린이보호,3,200,삼익유치원,30,,031-590-4302,37.58625591,127.2075014,2020-01-28
경기도 남양주시청,경기도 남양주시 진접읍 해밀예당3로 103,경기도 남양주시 진접읍 금곡리 1077-2번지,어린이보호,3,200,해밀초등학교,30,,031-590-4302,37.71860033,127.1961146,2020-01-28
경기도 남양주시청,,경기도 남양주시 오남읍 오남리 54-1,어린이보호,3,200,밀알몬테소리 어린이집,30,,031-590-4302,37.69349843,127.2176145,2020-01-28
경기도 남양주시청,,경기도 남양주시 별내면 청학리 409-5,어린이보호,3,200,청학유치원,30,,031-590-4302,37.7101595,127.1198948,2020-01-28
경기도 남양주시청,경기도 남양주시 퇴계원읍 퇴계원로 49-8,경기도 남양주시 퇴계원읍 퇴계원리 283-1번지,어린이보호,3,200,제성유치원,30,,031-590-4302,37.6523587049,127.1414825869,2020-01-28
경기도 남양주시청,경기도 남양주시 천마산로16번길 10,경기도 남양주시 호평동 405-13번지,어린이보호,3,200,샛별유치원,30,,031-590-4302,37.66413911,127.2483574,2020-01-28
경기도 남양주시청,경기도 남양주시 진접읍 장현천로 37,경기도 남양주시 진접읍 장현리 379번지,어린이보호,3,200,장현초교(정문),30,,031-590-4302,37.71912667,127.1823127,2020-01-28
경기도 남양주시청,,경기도 남양주시 오남읍 오남리 129-6,어린이보호,4,200,이화유치원,30,,031-590-4302,37.69352064,127.2153016,2020-01-28
경기도 남양주시청,경기도 남양주시 오남읍 진건오남로 552,경기도 남양주시 오남읍 오남리 344-1번지,어린이보호,4,200,오렌지유치원,30,,031-590-4302,37.68266338,127.2106113,2020-01-28
경기도 남양주시청,,경기도 남양주시 오남읍 오남리 665-1,어린이보호,3,200,마루유치원,30,,031-590-4302,37.69033064,127.2053947,2020-01-28
경기도 남양주시청,,경기도 남양주시 와부읍 도곡리 산54-12,어린이보호,5,200,도심초교(정문),30,,031-590-4302,37.57970399,127.2282798,2020-01-28
경기도 남양주시청,,경기도 남양주시 진접읍 금곡리 1127-91,어린이보호,5,200,도담유치원,30,,031-590-4302,37.7186558,127.2006968,2020-01-28
경기도 남양주시청,경기도 남양주시 와부읍 덕소로71번길 19-2,경기도 남양주시 와부읍 덕소리 454-5번지 영광맨션아파트,생활방범,4,200,영광슈퍼 골목,30,,031-590-4302,37.58836532,127.212002,2020-01-28
경기도 남양주시청,,경기도 남양주시 오남읍 팔현리 207-1,생활방범,3,200,억바위길,30,,031-590-4302,37.69399321,127.2369475,2020-01-28
경기도 남양주시청,경기도 남양주시 진건읍 사릉로425번길 14,경기도 남양주시 진건읍 사능리 652-14번지,생활방범,2,200,삼우주택 골목,30,,031-590-4302,37.65596813,127.1769817,2020-01-28
경기도 남양주시청,,경기도 남양주시 화도읍 녹촌리 215-7,생활방범,3,200,라온프라이빗 2단지 정문,30,,031-590-4302,37.65094538,127.2935497,2020-01-28
경기도 남양주시청,,경기도 남양주시 조안면 삼봉리 200-14,생활방범,4,200,형제수상레저 진입로,30,,031-590-4302,37.59783895,127.338875,2020-01-28
경기도 남양주시청,,경기도 남양주시 평내동 200-10,생활방범,5,200,평내 육교 옆,30,,031-590-4302,37.65016857,127.2378071,2020-01-28
경기도 남양주시청,,경기도 남양주시 호평동 699,생활방범,4,200,공영주차장 입구,30,,031-590-4302,37.65372697,127.2424984,2020-01-28
경기도 남양주시청,,경기도 남양주시 별내동 945-1,생활방범,4,200,별내동카페거리,30,,031-590-4302,37.65750034,127.1265664,2020-01-28
경기도 남양주시청,,경기도 남양주시 금곡동 172-13,생활방범,4,200,아현빌리지,30,,031-590-4302,37.63794905,127.2153019,2020-01-28
경기도 남양주시청,경기도 남양주시 진접읍 금강로 1829-10,경기도 남양주시 진접읍 팔야리 733-5번지,생활방범,2,200,광릉아파트A동,30,,031-590-4302,37.74848456,127.2070849,2020-01-28
경기도 남양주시청,,경기도 남양주시 오남읍 양지리 105-2,생활방범,3,200,오두교,30,,031-590-4302,37.69707581,127.2018867,2020-01-28
경기도 남양주시청,,경기도 남양주시 오남읍 팔현리 208-3,생활방범,3,200,팔현농원 입구,30,,031-590-4302,37.68741522,127.237437,2020-01-28
경기도 남양주시청,,경기도 남양주시 오남읍 양지리 512-38,생활방범,4,200,오남중앙교회,30,,031-590-4302,37.69835387,127.1917192,2020-01-28
경기도 남양주시청,경기도 남양주시 수동면 소래비로428번길 33-25,경기도 남양주시 수동면 송천리 277번지,생활방범,3,200,회전교차로,30,,031-590-4302,37.68688613,127.3340726,2020-01-28
경기도 남양주시청,,경기도 남양주시 수동면 운수리 212-1,생활방범,4,200,삼익주택,30,,031-590-4302,37.70257668,127.3225194,2020-01-28
경기도 남양주시청,,경기도 남양주시 화도읍 월산리 43-10,생활방범,4,200,화광중학교,30,,031-590-4302,37.65527822,127.3348274,2020-01-28
경기도 남양주시청,,경기도 남양주시 호평동 684,생활방범,4,200,판곡중학교,30,,031-590-4302,37.66133388,127.2411402,2020-01-28
경기도 남양주시청,,경기도 남양주시 진접읍 진벌리 556-14,생활방범,3,200,광릉중학교,30,,031-590-4302,37.74382406,127.2136639,2020-01-28
경기도 남양주시청,,경기도 남양주시 화도읍 창현리 743,생활방범,4,200,마석중학교,30,,031-590-4302,37.648666,127.3042942,2020-01-28
경기도 남양주시청,,경기도 남양주시 와부읍 도곡리 1082-12,생활방범,3,200,은혜로 교회,30,,031-590-4302,37.57626361,127.2227791,2020-01-28
경기도 남양주시청,,경기도 남양주시 와부읍 덕소리 412-28,생활방범,2,200,경동아트빌라 35동,30,,031-590-4302,37.59119799,127.2150331,2020-01-28
경기도 남양주시청,,경기도 남양주시 조안면 삼봉리 791,생활방범,2,200,마르셀,30,,031-590-4302,37.59692546,127.3069389,2020-01-28
경기도 남양주시청,경기도 남양주시 오남읍 진건오남로 806-34,경기도 남양주시 오남읍 양지리 96-10번지,시설물관리,8,200,주민자치센터내부,30,,031-590-4446,37.69869304,127.204533,2020-01-28
경기도 남양주시청,경기도 남양주시 진건읍 진건오남로 41-19,경기도 남양주시 진건읍 사능리 645-1번지,시설물관리,21,200,진건퇴계원행정복지센터,27,,031-590-5849,37.65460648,127.1777831,2020-01-28
경기도 남양주시청,경기도 남양주시 경춘로 1286,경기도 남양주시 평내동 588-2번지,시설물관리,9,200,평내동주민센터,30,,031-590-8625,37.64833423,127.235977,2020-01-28
경기도 남양주시청,경기도 남양주시 화도읍 비룡로 59,경기도 남양주시 화도읍 마석우리 548번지,시설물관리,31,200,화도수동행정복지센터,30,,031-590-5498,37.65761288,127.300636,2020-01-28
경기도 남양주시청,경기도 남양주시 오남읍 진건오남로577번길 11,경기도 남양주시 오남읍 오남리 538-1번지,시설물관리,29,200,오남체육문화센터,30,,031-560-1383,37.68466522,127.2096419,2020-01-28
경기도 남양주시청,경기도 남양주시 화도읍 수레로 1259,경기도 남양주시 화도읍 창현리 529-5번지,시설물관리,62,200,화도체육문화센터,30,,031-560-1439,37.64975561,127.3009672,2020-01-28
경기도 남양주시청,경기도 남양주시 와부읍 월문천로 43,경기도 남양주시 와부읍 덕소리 117-18번지,시설물관리,17,200,와부도서관,15,,031-590-8915,37.58556236,127.2175305,2020-01-28
경기도 남양주시청,경기도 남양주시 의안로 134,경기도 남양주시 평내동 605-1번지,시설물관리,24,200,평내도서관,15,,031-590-8552,37.6417430708,127.2388902778,2020-01-28
경기도 남양주시청,경기도 남양주시 오남읍 양지로240번길 12,경기도 남양주시 오남읍 양지리 512-29번지,시설물관리,32,200,오남도서관,7,,031-590-8544,37.69796496,127.1978693655,2020-01-28
경기도 남양주시청,경기도 남양주시 진접읍 해밀예당2로 35,경기도 남양주시 진접읍 금곡리 1077번지,시설물관리,51,200,진접푸른숲도서관,30,,031-590-5323,37.71724426,127.193423,2020-01-28
경기도 남양주시청,경기도 남양주시 홍유릉로 350,경기도 남양주시 금곡동 434-12번지,시설물관리,8,200,청사 및 사무실,26,,031-590-8873,37.63200167,127.2056102,2020-01-28
경기도 남양주시청,,경기도 남양주시 별내면 청학리 421-1,생활방범,3,200,강천칡냉면 앞 삼거리,30,,031-590-4302,37.7106811,127.1114808,2020-01-28
경기도 남양주시청,경기도 남양주시 퇴계원읍 퇴계원로9번길 12-27,경기도 남양주시 퇴계원읍 퇴계원리 329-78번지 한양빌라,생활방범,3,200,한양빌라,30,,031-590-4302,37.6472242902,127.1392741515,2020-01-28
경기도 남양주시청,경기도 남양주시 퇴계원읍 경춘북로558번길 10-2,경기도 남양주시 퇴계원읍 퇴계원리 184-8번지,생활방범,3,200,도제원초교(정문),30,,031-590-4302,37.6464145525,127.1459239398,2020-01-28
경기도 남양주시청,,경기도 남양주시 수석동 360-6,생활방범,3,200,미음나루 굴다리,30,,031-590-4302,37.58800854,127.1701772,2020-01-28
경기도 남양주시청,,경기도 남양주시 호평동 302-11,생활방범,2,200,보람유치원,30,,031-590-4302,37.66550171,127.2516373,2020-01-28
경기도 남양주시청,경기도 남양주시 석실로 716-20,경기도 남양주시 금곡동 656번지,생활방범,4,200,금곡 물놀이공원,30,,031-590-4302,37.62534091,127.2018313,2020-01-28
경기도 남양주시청,,경기도 남양주시 호평동 647,생활방범,4,200,호평7호공원,30,,031-590-4302,37.65517015,127.2461067,2020-01-28
경기도 남양주시청,경기도 남양주시 평내로29번안길 5,경기도 남양주시 평내동 570-1번지,생활방범,5,200,평내1호 근린공원,30,,031-590-4302,37.64394344,127.2329493,2020-01-28
경기도 남양주시청,,경기도 남양주시 다산동 764,생활방범,4,200,가운동 바람근린공원,30,,031-590-4302,37.59709049,127.1568699,2020-01-28
경기도 남양주시청,,경기도 남양주시 진접읍 장현리 90-2,생활방범,4,200,장현4호 어린이공원,30,,031-590-4302,37.7307692,127.1924481,2020-01-28
경기도 남양주시청,,경기도 남양주시 오남읍 양지리 807-5,생활방범,4,200,양지 어린이공원,30,,031-590-4302,37.69868464,127.1988295,2020-01-28
경기도 남양주시청,,경기도 남양주시 진접읍 장현리 52-32,생활방범,4,200,장승배기 어린이공원,30,,031-590-4302,37.72682735,127.1953306,2020-01-28
경기도 남양주시청,,경기도 남양주시 호평동 231-22,생활방범,4,200,호만천 수변공원,30,,031-590-4302,37.66227405,127.2483852,2020-01-28
경기도 남양주시청,경기도 남양주시 순화궁로 313,경기도 남양주시 별내동 938-1번지,생활방범,4,200,별내3호 근린공원,30,,031-590-4302,37.65388708,127.126923,2020-01-28
경기도 남양주시청,,경기도 남양주시 호평동 산 54-14,생활방범,1,200,대명루첸 공원 정상,30,,031-590-4302,37.66505722,127.2444162,2020-01-28
경기도 남양주시청,,경기도 남양주시 화도읍 창현리 778-3,생활방범,1,200,창현3도시 어린이공원,30,,031-590-4302,37.64453089,127.3041642,2020-01-28
경기도 남양주시청,,경기도 남양주시 화도읍 녹촌리 산 12,생활방범,4,200,화도 우방아이유셀공원,30,,031-590-4302,37.64839243,127.2984689,2020-01-28
경기도 남양주시청,경기도 남양주시 진접읍 금강로 1554-11,경기도 남양주시 진접읍 장현리 46번지,생활방범,4,200,장승다담공원2,30,,031-590-4302,37.72991026,127.194329,2020-01-28
경기도 남양주시청,경기도 남양주시 진접읍 금강로 1554-11,경기도 남양주시 진접읍 장현리 46번지,생활방범,4,200,장승다담공원5,30,,031-590-4302,37.72991026,127.194329,2020-01-28
경기도 남양주시청,경기도 남양주시 가운로2길 51,경기도 남양주시 다산동 676-2번지,어린이보호,3,200,가운초교,30,,031-590-4302,37.60097385,127.1567533,2020-01-28
경기도 남양주시청,,경기도 남양주시 진접읍 연평리 848-1,어린이보호,3,200,푸른강산어린이집,30,,031-590-4302,37.70602405,127.1840615,2020-01-28
경기도 남양주시청,,경기도 남양주시 화도읍 창현리 755,생활방범,5,200,창현4호공원,30,,031-590-4302,37.64824883,127.3018223,2020-01-28
경기도 남양주시청,,경기도 남양주시 화도읍 창현리 739,생활방범,4,200,창현1호공원,30,,031-590-4302,37.65047026,127.3033837,2020-01-28
경기도 남양주시청,,경기도 남양주시 화도읍 마석우리 356,생활방범,3,200,마석2호어린이공원,30,,031-590-4302,37.65913584,127.3040532,2020-01-28
경기도 남양주시청,,경기도 남양주시 호평동 615-2,생활방범,4,200,호평5호공원,30,,031-590-4302,37.66039067,127.2441971,2020-01-28
경기도 남양주시청,,경기도 남양주시 진접읍 부평리 767-5,어린이보호,3,200,광릉어린이집,30,,031-590-4302,37.74115212,127.201029,2020-01-28
경기도 남양주시청,,경기도 남양주시 진접읍 장현리 127-4,어린이보호,3,200,노엘유치원,30,,031-590-4302,37.73629536,127.1903861,2020-01-28
경기도 남양주시청,,경기도 남양주시 진접읍 장현리 산25-1,어린이보호,3,200,옐로리본어린이집,30,,031-590-4302,37.72938034,127.1876462,2020-01-28
경기도 남양주시청,경기도 남양주시 진접읍 금강로 1990,경기도 남양주시 진접읍 팔야리 400번지,어린이보호,3,200,좋은열매어린이집,30,,031-590-4302,37.75765172,127.2197175,2020-01-28
경기도 남양주시청,,경기도 남양주시 진접읍 팔야리 768-1,어린이보호,3,200,광릉초교(정문),30,,031-590-4302,37.74506951,127.2073364,2020-01-28
경기도 남양주시청,,경기도 남양주시 호평동 168-65,어린이보호,3,200,예나어린이집,30,,031-590-4302,37.65630519,127.2461897,2020-01-28
경기도 남양주시청,,경기도 남양주시 호평동 689,어린이보호,3,200,호평한샘어린이집,30,,031-590-4302,37.66107978,127.2507726,2020-01-28
경기도 남양주시청,,경기도 남양주시 호평동 709,어린이보호,4,200,예꿈어린이집,30,,031-590-4302,37.65550473,127.2410876,2020-01-28
경기도 남양주시청,,경기도 남양주시 화도읍 마석우리 219-35,어린이보호,5,200,마석제이어린이집,30,,031-590-4302,37.65397291,127.3077153,2020-01-28
경기도 남양주시청,경기도 남양주시 와부읍 덕소로 100-3,경기도 남양주시 와부읍 덕소리 510-4번지,시설물관리,4,200,와부 제2공영주차장,30,,031-560-1211,37.58517619,127.211812,2020-01-28
경기도 남양주시청,,경기도 남양주시 진접읍 부평리 755,시설물관리,8,200,진접 제4공영주차장,30,,031-560-1211,37.74135274,127.1995886,2020-01-28
경기도 남양주시청,,경기도 남양주시 다산동 4155-6,시설물관리,2,200,지금 제1공영주차장,30,,031-560-1211,37.60525217,127.1577587,2020-01-28
경기도 남양주시청,경기도 남양주시 퇴계원읍 퇴계원로 30,경기도 남양주시 퇴계원읍 퇴계원리 295-3번지,쓰레기단속,1,200,일대,5,,031-590-4939,37.6493933003,127.1412724448,2020-01-28
경기도 남양주시청,경기도 남양주시 퇴계원읍 퇴계원로 69,경기도 남양주시 퇴계원읍 퇴계원리 268-3번지,쓰레기단속,1,200,일대,5,,031-590-4939,37.6529013953,127.1427301476,2020-01-28
경기도 남양주시청,경기도 남양주시 퇴계원읍 퇴계원로 183,경기도 남양주시 퇴계원읍 퇴계원리 산1-17번지,쓰레기단속,1,200,일대,5,,031-590-4939,37.6619997296,127.1472231677,2020-01-28
경기도 남양주시청,경기도 남양주시 퇴계원읍 퇴계원로25번길 13,경기도 남양주시 퇴계원읍 퇴계원리 287번지 우남연립,쓰레기단속,1,200,일대,5,,031-590-4939,37.6500976684,127.1398913072,2020-01-28
경기도 남양주시청,경기도 남양주시 의안로240번길 1,경기도 남양주시 평내동 152-34번지,쓰레기단속,2,200,일대,21,,031-590-3908,37.64975031,127.2441627,2020-01-28
경기도 남양주시청,,경기도 남양주시 평내동 585-4,쓰레기단속,2,200,일대,21,,031-590-3908,37.64694527,127.2367205,2020-01-28
경기도 남양주시청,,경기도 남양주시 화도읍 창현리 461-2,쓰레기단속,1,200,마을회관앞,30,,031-590-4876,37.64922741,127.3067101,2020-01-28
경기도 남양주시청,경기도 남양주시 화도읍 재재기로 180-10,경기도 남양주시 화도읍 차산리 553-1번지,쓰레기단속,2,200,일대,30,,031-590-4876,37.61778146,127.3040223,2020-01-28
경기도 남양주시청,,경기도 남양주시 삼패동 297-19,생활방범,3,200,삼패1동 마을회관,30,,031-590-4302,37.59656607,127.1950059,2020-01-28
경기도 남양주시청,,경기도 남양주시 다산동 726,생활방범,5,200,가운 중앙근린공원,30,,031-590-4302,37.600368,127.158428,2020-01-28
경기도 남양주시청,,경기도 남양주시 진접읍 금곡리 978,생활방범,3,200,두리공원,30,,031-590-4302,37.72205055,127.1963844,2020-01-28
경기도 남양주시청,경기도 남양주시 화도읍 수레로 1174,경기도 남양주시 화도읍 창현리 642-1번지,생활방범,5,200,이안어린이공원,30,,031-590-4302,37.64205453,127.3036557,2020-01-28
경기도 남양주시청,,경기도 남양주시 오남읍 오남리 산56-1,생활방범,5,200,오남호수공원,30,,031-590-4302,37.6936636,127.2208917,2020-01-28
경기도 남양주시청,,경기도 남양주시 다산동 672-1,생활방범,4,200,가운문화공원,30,,031-590-4302,37.60234075,127.1587265,2020-01-28
경기도 남양주시청,,경기도 남양주시 와부읍 도곡리 1114-1,생활방범,5,200,도곡근린공원,30,,031-590-4302,37.57679081,127.2202788,2020-01-28
경기도 남양주시청,,경기도 남양주시 진접읍 금곡리 963,생활방범,5,200,하늘아리공원1,30,,031-590-4302,37.71223978,127.1846437,2020-01-28
경기도 남양주시청,,경기도 남양주시 화도읍 창현리 770,생활방범,4,200,창현6호공원,30,,031-590-4302,37.644423,127.3005266,2020-01-28
경기도 남양주시청,,경기도 남양주시 화도읍 창현리 763,생활방범,4,200,창현5호공원,30,,031-590-4302,37.64603101,127.2988221,2020-01-28
경기도 남양주시청,경기도 남양주시 화도읍 수레로 1234-24,경기도 남양주시 화도읍 창현리 749번지,생활방범,4,200,창현3호공원,30,,031-590-4302,37.64727708,127.3048552,2020-01-28
경기도 남양주시청,,경기도 남양주시 화도읍 창현리 722,생활방범,5,200,창현어린이공원,30,,031-590-4302,37.65119295,127.3026274,2020-01-28
경기도 남양주시청,,경기도 남양주시 화도읍 마석우리 598-2,생활방범,6,200,신도1차어린이공원,30,,031-590-4302,37.6603933,127.3055769,2020-01-28
경기도 남양주시청,,경기도 남양주시 화도읍 마석우리 346,생활방범,5,200,마석1호어린이공원,30,,031-590-4302,37.65941849,127.3027397,2020-01-28
경기도 남양주시청,경기도 남양주시 별내면 청학로68번길 40,경기도 남양주시 별내면 청학리 410번지,생활방범,4,200,청학근린공원,30,,031-590-4302,37.71026697,127.1205414,2020-01-28
경기도 남양주시청,,경기도 남양주시 호평동 627-1,생활방범,4,200,호평3호공원,30,,031-590-4302,37.65544061,127.2416087,2020-01-28
경기도 남양주시청,,경기도 남양주시 호평동 614,생활방범,3,200,호평1호공원,30,,031-590-4302,37.66100406,127.2438364,2020-01-28
경기도 남양주시청,,경기도 남양주시 평내동 564-1,생활방범,4,200,평내4호공원,30,,031-590-4302,37.64169531,127.2353557,2020-01-28
경기도 남양주시청,,경기도 남양주시 평내동 617-5,생활방범,3,200,평내3호공원,30,,031-590-4302,37.63994588,127.2361434,2020-01-28
경기도 남양주시청,,경기도 남양주시 다산동 672-1,생활방범,4,200,가운어린이공원,30,,031-590-4302,37.60234075,127.1587265,2020-01-28
경기도 남양주시청,,경기도 남양주시 다산동 4435-8,생활방범,4,200,부영7단지공원,30,,031-590-4302,37.60994984,127.155005,2020-01-28
경기도 남양주시청,,경기도 남양주시 와부읍 도곡리 1092,생활방범,3,200,도곡2호 어린이공원,30,,031-590-4302,37.57615242,127.2244202,2020-01-28
경기도 남양주시청,,경기도 남양주시 진접읍 내곡리 산87-6,차량방범,2,200,내곡IC(상행),30,,031-590-4302,37.67646915,127.1544833,2020-01-28
경기도 남양주시청,경기도 남양주시 진접읍 금강로 1990,경기도 남양주시 진접읍 팔야리 400번지,차량방범,2,200,좋은열매어린이집(하행),30,,031-590-4302,37.75765172,127.2197175,2020-01-28
경기도 남양주시청,,경기도 남양주시 화도읍 월산리 302-2,차량방범,2,200,월산사거리(상행),30,,031-590-4302,37.65311005,127.327214,2020-01-28
경기도 남양주시청,,경기도 남양주시 진건읍 진관리 233-1,차량방범,2,200,진관IC(상행),30,,031-590-4302,37.65000188,127.1656476,2020-01-28
경기도 남양주시청,,경기도 남양주시 호평동 산29-8,차량방범,2,200,마치터널(상행),30,,031-590-4302,37.65528254,127.2610543,2020-01-28
경기도 남양주시청,,경기도 남양주시 다산동 4152-1,차량방범,2,200,도농사거리(상행),30,,031-590-4302,37.60536211,127.156366,2020-01-28
경기도 남양주시청,,경기도 남양주시 다산동 3699-3,차량방범,2,200,북부간선도로(상행),30,,031-590-4302,37.61742289,127.1518941,2020-01-28
경기도 남양주시청,,경기도 남양주시 조안면 조안리 192-2,차량방범,1,200,조안농업인상담소(상행),30,,031-590-4302,37.53662489,127.3026321,2020-01-28
경기도 남양주시청,,경기도 남양주시 삼패동 136-1,차량방범,1,200,덕소IC(상행),30,,031-590-4302,37.58947807,127.2042041,2020-01-28
경기도 남양주시청,,경기도 남양주시 화도읍 가곡리 192-17,차량방범,2,200,너구내고개(상하행),30,,031-590-4302,37.67516926,127.301987,2020-01-28
경기도 남양주시청,,경기도 남양주시 별내동 2219-1,차량방범,2,200,덕흥주유소인근(상하행),30,,031-590-4302,37.68113302,127.1076174,2020-01-28
경기도 남양주시청,,경기도 남양주시 진접읍 내곡리 571-7,차량방범,2,200,임송삼거리(하행),30,,031-590-4302,37.67229958,127.1530012,2020-01-28
경기도 남양주시청,,경기도 남양주시 화도읍 묵현리 598-8,차량방범,2,200,마치터널(하행),30,,031-590-4302,37.65372386,127.2691627,2020-01-28
경기도 남양주시청,,경기도 남양주시 진건읍 용정리 386,차량방범,2,200,어내미고개(하행),30,,031-590-4302,37.66385908,127.1839816,2020-01-28
경기도 남양주시청,,경기도 남양주시 진건읍 진관리 산 59-4,차량방범,1,200,경춘북로(남양주 → 서울 방향),30,,031-590-4302,37.64738987,127.165064,2020-01-28
경기도 남양주시청,,경기도 남양주시 별내면 청학리 494-5,차량방범,1,200,43번국도(남양주 → 의정부 방향),30,,031-590-4302,37.70879939,127.1100605,2020-01-28
경기도 남양주시청,,경기도 남양주시 이패동 산 33-1,차량방범,1,200,호평-수석 고속도로(남양주 → 서울 방향),30,,031-590-4302,37.6106158,127.1928336,2020-01-28
경기도 남양주시청,,경기도 남양주시 평내동 539-4,차량방범,2,200,경춘북로 호평터널 앞(가평 방향),30,,031-590-4302,37.64950072,127.2146096,2020-01-28
경기도 남양주시청,,경기도 남양주시 진접읍 진벌리 630-1,어린이보호,3,200,시립진벌어린이집,30,,031-590-4302,37.74009881,127.2160586,2020-01-28
경기도 남양주시청,,경기도 남양주시 진접읍 금곡리 778-1,어린이보호,3,200,진접마루어린이집,30,,031-590-4302,37.71587806,127.2076078,2020-01-28
